epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
765,2188.06,0.19203,0.17631,0.93172,0.99773,1,0.995,0.9352,0.51256,0.28959,1.17769,0.000443979,0.000443979,0.000443979
766,2190.92,0.17088,0.17058,0.9221,0.99774,1,0.995,0.93177,0.51027,0.30894,1.17145,0.000443626,0.000443626,0.000443626
767,2193.77,0.16225,0.16524,0.94442,0.99778,1,0.995,0.9175,0.52271,0.33958,1.19928,0.000443273,0.000443273,0.000443273
768,2196.65,0.1907,0.16852,0.93995,1,1,0.995,0.92202,0.52098,0.34413,1.19875,0.000442919,0.000442919,0.000442919
769,2199.5,0.17005,0.14547,0.9471,1,1,0.995,0.92122,0.5072,0.31101,1.17017,0.000442566,0.000442566,0.000442566
770,2202.38,0.17673,0.16418,0.94797,0.99785,1,0.995,0.90772,0.52308,0.28869,1.20476,0.000442212,0.000442212,0.000442212
771,2205.22,0.15742,0.14199,0.91949,0.99787,1,0.995,0.90486,0.53101,0.28279,1.23987,0.000441859,0.000441859,0.000441859
772,2208.07,0.16027,0.14066,0.92682,0.9979,1,0.995,0.9111,0.52919,0.25281,1.26097,0.000441505,0.000441505,0.000441505
773,2210.92,0.19151,0.16538,0.9451,0.9978,1,0.995,0.90604,0.53144,0.28347,1.23026,0.000441152,0.000441152,0.000441152
774,2213.76,0.15668,0.14233,0.94478,0.99357,1,0.995,0.91134,0.52119,0.32711,1.15312,0.000440799,0.000440799,0.000440799
775,2216.62,0.17527,0.16474,0.9487,0.99761,1,0.995,0.91239,0.54032,0.33733,1.14387,0.000440445,0.000440445,0.000440445
776,2219.47,0.16939,0.15464,0.92947,0.9976,1,0.995,0.91016,0.56723,0.32468,1.16713,0.000440092,0.000440092,0.000440092
777,2222.31,0.17484,0.15562,0.95427,0.99755,1,0.995,0.88923,0.58712,0.35291,1.20007,0.000439738,0.000439738,0.000439738
778,2225.15,0.18202,0.15947,0.93772,0.99739,1,0.995,0.88866,0.57692,0.35295,1.17451,0.000439385,0.000439385,0.000439385
779,2228.01,0.17407,0.16754,0.97043,0.99723,1,0.995,0.90337,0.55152,0.30648,1.12716,0.000439031,0.000439031,0.000439031
780,2230.87,0.16917,0.14997,0.91768,0.99686,1,0.995,0.89616,0.50931,0.24387,1.07017,0.000438678,0.000438678,0.000438678
781,2233.73,0.16451,0.14753,0.92613,0.99711,1,0.995,0.9212,0.49646,0.24049,1.06211,0.000438325,0.000438325,0.000438325
782,2236.59,0.16743,0.13838,0.9189,0.9974,1,0.995,0.9294,0.49217,0.24656,1.05172,0.000437971,0.000437971,0.000437971
783,2239.44,0.18463,0.175,0.95266,0.99748,1,0.995,0.92616,0.48599,0.2733,1.03892,0.000437618,0.000437618,0.000437618
784,2242.29,0.16356,0.14264,0.92032,0.99748,1,0.995,0.92589,0.47069,0.25633,1.03026,0.000437264,0.000437264,0.000437264
785,2245.17,0.17824,0.15601,0.91106,0.99728,1,0.995,0.92406,0.45934,0.25197,1.02266,0.000436911,0.000436911,0.000436911
786,2248.03,0.16756,0.13774,0.94424,0.9964,1,0.995,0.91361,0.46856,0.25453,1.04776,0.000436557,0.000436557,0.000436557
787,2250.87,0.16885,0.15722,0.93571,0.99551,1,0.995,0.91346,0.49063,0.24604,1.08037,0.000436204,0.000436204,0.000436204
788,2253.72,0.17356,0.16148,0.95454,0.99668,1,0.995,0.9115,0.48991,0.25784,1.06124,0.000435851,0.000435851,0.000435851
789,2256.56,0.15625,0.15956,0.96159,0.99709,1,0.995,0.91498,0.48452,0.25895,1.0215,0.000435497,0.000435497,0.000435497
790,2259.42,0.16951,0.15977,0.92516,0.99668,1,0.995,0.91297,0.49361,0.29003,1.02885,0.000435144,0.000435144,0.000435144
791,2262.27,0.16391,0.16666,0.92854,0.99704,1,0.995,0.92349,0.4994,0.32391,1.04398,0.00043479,0.00043479,0.00043479
792,2265.15,0.16641,0.13883,0.93378,0.99755,1,0.995,0.9148,0.50601,0.32956,1.06144,0.000434437,0.000434437,0.000434437
793,2268,0.16477,0.15224,0.93951,0.99745,1,0.995,0.91438,0.50794,0.31961,1.05755,0.000434083,0.000434083,0.000434083
794,2270.85,0.15724,0.14857,0.92134,0.99698,1,0.995,0.90331,0.50942,0.28628,1.05168,0.00043373,0.00043373,0.00043373
795,2273.71,0.1648,0.1583,0.93645,0.99656,1,0.995,0.90351,0.5139,0.28604,1.05076,0.000433377,0.000433377,0.000433377
796,2276.56,0.16401,0.15389,0.9344,0.99655,1,0.995,0.90175,0.53,0.2859,1.07658,0.000433023,0.000433023,0.000433023
797,2279.41,0.17458,0.15275,0.95283,0.99692,1,0.995,0.88614,0.57331,0.32526,1.15739,0.00043267,0.00043267,0.00043267
798,2282.27,0.16064,0.13841,0.90816,0.99747,1,0.995,0.89439,0.59992,0.31994,1.21606,0.000432316,0.000432316,0.000432316
799,2285.14,0.16274,0.15099,0.91509,0.99757,1,0.995,0.89303,0.59639,0.31047,1.19712,0.000431963,0.000431963,0.000431963
800,2287.98,0.18385,0.16105,0.93054,0.99753,1,0.995,0.89098,0.57356,0.30355,1.16876,0.000431609,0.000431609,0.000431609
801,2290.88,0.16194,0.13948,0.92358,0.99752,1,0.995,0.89726,0.55495,0.30577,1.13341,0.000431256,0.000431256,0.000431256
802,2293.77,0.17002,0.14867,0.9361,0.99729,1,0.995,0.91295,0.53574,0.29368,1.10891,0.000430903,0.000430903,0.000430903
803,2296.61,0.17202,0.17493,0.94835,0.99651,1,0.995,0.90954,0.53218,0.29129,1.10777,0.000430549,0.000430549,0.000430549
804,2299.47,0.17319,0.14621,0.93221,0.99613,1,0.995,0.91241,0.52973,0.29513,1.09998,0.000430196,0.000430196,0.000430196
805,2302.33,0.18733,0.15482,0.95425,0.99671,1,0.995,0.91703,0.52438,0.34084,1.10069,0.000429842,0.000429842,0.000429842
806,2305.19,0.16608,0.14389,0.91401,0.99611,1,0.995,0.91709,0.51285,0.37687,1.08517,0.000429489,0.000429489,0.000429489
807,2308.07,0.15357,0.15151,0.92188,0.99245,1,0.995,0.92147,0.49795,0.40878,1.0606,0.000429135,0.000429135,0.000429135
808,2310.93,0.14881,0.13587,0.92469,0.98477,1,0.995,0.9137,0.49706,0.43573,1.04745,0.000428782,0.000428782,0.000428782
809,2313.81,0.16267,0.14503,0.92899,0.9826,1,0.995,0.91563,0.50042,0.46105,1.05214,0.000428429,0.000428429,0.000428429
810,2316.67,0.16351,0.13798,0.93189,0.99333,1,0.995,0.91259,0.52011,0.44826,1.07902,0.000428075,0.000428075,0.000428075
811,2319.53,0.16012,0.15841,0.93319,0.99721,1,0.995,0.8983,0.56593,0.43829,1.14266,0.000427722,0.000427722,0.000427722
812,2322.41,0.16695,0.14344,0.93737,0.99763,1,0.995,0.9144,0.59861,0.42044,1.19182,0.000427368,0.000427368,0.000427368
813,2325.27,0.16428,0.14651,0.92583,0.99771,1,0.995,0.91638,0.60116,0.3884,1.21833,0.000427015,0.000427015,0.000427015
814,2328.11,0.17267,0.13007,0.89838,0.99769,1,0.995,0.91562,0.56646,0.35483,1.17308,0.000426661,0.000426661,0.000426661
815,2330.98,0.15177,0.13357,0.92713,0.99769,1,0.995,0.92491,0.51541,0.32215,1.08673,0.000426308,0.000426308,0.000426308
816,2333.84,0.16106,0.13187,0.94078,0.99778,1,0.995,0.93073,0.46471,0.29292,1.03133,0.000425955,0.000425955,0.000425955
817,2336.69,0.13083,0.12873,0.91489,0.99779,1,0.995,0.93548,0.43916,0.25907,0.99255,0.000425601,0.000425601,0.000425601
818,2339.56,0.16838,0.17797,0.90512,1,1,0.995,0.93946,0.42764,0.2526,0.98209,0.000425248,0.000425248,0.000425248
819,2342.46,0.17003,0.14351,0.94907,1,1,0.995,0.93955,0.4281,0.24005,0.98072,0.000424894,0.000424894,0.000424894
820,2345.33,0.17788,0.15547,0.93722,1,1,0.995,0.93782,0.4398,0.2289,0.9894,0.000424541,0.000424541,0.000424541
821,2348.19,0.15499,0.13124,0.9586,1,1,0.995,0.93965,0.45026,0.21888,1.00666,0.000424187,0.000424187,0.000424187
822,2351.04,0.14559,0.15043,0.93551,0.99784,1,0.995,0.93746,0.44725,0.21161,0.99886,0.000423834,0.000423834,0.000423834
823,2353.89,0.14839,0.13758,0.92967,0.99786,1,0.995,0.93572,0.43879,0.21898,0.98536,0.000423481,0.000423481,0.000423481
824,2356.74,0.18592,0.17467,0.90944,0.99789,1,0.995,0.94091,0.43954,0.21788,0.97828,0.000423127,0.000423127,0.000423127
825,2359.61,0.15374,0.14074,0.93905,0.99785,1,0.995,0.92708,0.45531,0.2326,0.99165,0.000422774,0.000422774,0.000422774
826,2362.47,0.15454,0.14503,0.92372,0.99783,1,0.995,0.92192,0.46838,0.23895,1.00539,0.00042242,0.00042242,0.00042242
827,2365.34,0.16422,0.14233,0.94651,0.99775,1,0.995,0.92622,0.46145,0.23752,0.99749,0.000422067,0.000422067,0.000422067
828,2368.23,0.16043,0.1443,0.88903,0.99777,1,0.995,0.93263,0.45329,0.2467,0.99667,0.000421713,0.000421713,0.000421713
829,2371.08,0.15296,0.12888,0.89978,0.99778,1,0.995,0.93046,0.45471,0.26331,1.0034,0.00042136,0.00042136,0.00042136
830,2373.93,0.15016,0.13847,0.92709,0.99769,1,0.995,0.92919,0.47273,0.29233,1.05389,0.000421007,0.000421007,0.000421007
831,2376.79,0.16292,0.14907,0.92763,0.99763,1,0.995,0.91946,0.5346,0.36995,1.1641,0.000420653,0.000420653,0.000420653
832,2379.64,0.16772,0.15907,0.94352,0.99786,1,0.995,0.88475,0.60331,0.4436,1.28133,0.0004203,0.0004203,0.0004203
833,2382.53,0.18043,0.23494,0.95444,0.99775,1,0.995,0.88009,0.59502,0.40158,1.27793,0.000419946,0.000419946,0.000419946
834,2385.42,0.18466,0.16051,0.96117,0.99778,1,0.995,0.88647,0.53854,0.31941,1.199,0.000419593,0.000419593,0.000419593
835,2388.3,0.15946,0.14943,0.93384,0.99722,1,0.995,0.89846,0.48842,0.28432,1.12265,0.000419239,0.000419239,0.000419239
836,2391.15,0.15485,0.15294,0.93242,0.99722,1,0.995,0.91101,0.468,0.25862,1.09102,0.000418886,0.000418886,0.000418886
837,2394,0.16557,0.14307,0.93326,0.99761,1,0.995,0.9226,0.46872,0.25057,1.08782,0.000418533,0.000418533,0.000418533
838,2396.88,0.18964,0.17109,0.95157,0.99775,1,0.995,0.90915,0.46766,0.27389,1.07031,0.000418179,0.000418179,0.000418179
839,2399.73,0.13882,0.14442,0.91038,0.99778,1,0.995,0.90522,0.49232,0.29773,1.0836,0.000417826,0.000417826,0.000417826
840,2402.6,0.17133,0.15578,0.92583,0.99653,1,0.995,0.89758,0.54456,0.33452,1.13491,0.000417472,0.000417472,0.000417472
841,2405.49,0.14884,0.14414,0.9302,0.99446,1,0.995,0.89251,0.57432,0.34081,1.19302,0.000417119,0.000417119,0.000417119
842,2408.34,0.1539,0.13503,0.92961,0.99305,1,0.995,0.8871,0.59946,0.34613,1.24433,0.000416765,0.000416765,0.000416765
843,2411.2,0.1697,0.14065,0.93386,0.99039,1,0.995,0.89052,0.5901,0.33647,1.24407,0.000416412,0.000416412,0.000416412
844,2414.08,0.15497,0.15061,0.9445,0.99448,1,0.995,0.89175,0.57367,0.33146,1.24241,0.000416059,0.000416059,0.000416059
845,2416.97,0.1648,0.15988,0.92881,0.99668,1,0.995,0.88219,0.56276,0.31495,1.22588,0.000415705,0.000415705,0.000415705
846,2419.83,0.16895,0.14649,0.92458,0.98924,1,0.995,0.90722,0.54559,0.32535,1.17204,0.000415352,0.000415352,0.000415352
847,2422.7,0.15539,0.14096,0.92682,0.98941,1,0.995,0.90977,0.49228,0.3066,1.08634,0.000414998,0.000414998,0.000414998
848,2425.59,0.14461,0.15425,0.90588,0.98668,1,0.995,0.91432,0.46122,0.2842,1.04561,0.000414645,0.000414645,0.000414645
849,2428.46,0.15244,0.15069,0.92617,0.98112,1,0.995,0.90741,0.47134,0.27856,1.05058,0.000414291,0.000414291,0.000414291
850,2431.33,0.1618,0.15291,0.94757,0.99211,1,0.995,0.90371,0.48194,0.27684,1.0641,0.000413938,0.000413938,0.000413938
851,2434.19,0.13796,0.1452,0.91648,0.99592,1,0.995,0.91121,0.49887,0.30063,1.09001,0.000413584,0.000413584,0.000413584
852,2437.06,0.17764,0.14537,0.95332,0.99649,1,0.995,0.91224,0.50934,0.32425,1.1132,0.000413231,0.000413231,0.000413231
853,2439.92,0.16159,0.1431,0.93302,0.99774,1,0.995,0.90714,0.52332,0.3173,1.12113,0.000412878,0.000412878,0.000412878
854,2442.8,0.14127,0.14399,0.93082,0.99773,1,0.995,0.91322,0.52539,0.33986,1.10302,0.000412524,0.000412524,0.000412524
855,2445.68,0.15271,0.13762,0.92388,0.99771,1,0.995,0.92009,0.50375,0.35157,1.04835,0.000412171,0.000412171,0.000412171
856,2448.54,0.15085,0.14551,0.94417,0.99723,1,0.995,0.91769,0.49089,0.38272,1.02161,0.000411817,0.000411817,0.000411817
857,2451.39,0.16165,0.15164,0.9442,0.99774,1,0.995,0.92179,0.48402,0.36973,1.0179,0.000411464,0.000411464,0.000411464
858,2454.25,0.15542,0.14825,0.94542,0.9978,1,0.995,0.93153,0.49199,0.37191,1.03188,0.00041111,0.00041111,0.00041111
859,2457.09,0.13681,0.13918,0.94383,0.99785,1,0.995,0.93744,0.49343,0.35542,1.04997,0.000410757,0.000410757,0.000410757
860,2459.96,0.16531,0.14722,0.93016,0.99769,1,0.995,0.93411,0.49335,0.35887,1.06607,0.000410404,0.000410404,0.000410404
861,2462.82,0.16357,0.1716,0.95706,0.99733,1,0.995,0.93111,0.50654,0.38708,1.08334,0.00041005,0.00041005,0.00041005
862,2465.67,0.16045,0.143,0.8982,0.99509,1,0.995,0.92305,0.53552,0.4657,1.14156,0.000409697,0.000409697,0.000409697
863,2468.53,0.14588,0.15022,0.93874,0.98614,1,0.995,0.9205,0.55706,0.52869,1.18565,0.000409343,0.000409343,0.000409343
864,2471.38,0.18206,0.17361,0.93553,0.94173,1,0.9902,0.8978,0.52742,0.58279,1.16047,0.00040899,0.00040899,0.00040899
865,2474.24,0.15556,0.15548,0.90915,0.93113,1,0.985,0.87838,0.50628,0.56592,1.14539,0.000408636,0.000408636,0.000408636
866,2477.11,0.14467,0.15032,0.92621,0.95073,1,0.9918,0.91457,0.50982,0.54539,1.15762,0.000408283,0.000408283,0.000408283
867,2479.97,0.16178,0.14121,0.92633,0.99272,1,0.995,0.8983,0.55224,0.50986,1.24845,0.00040793,0.00040793,0.00040793
868,2482.85,0.15632,0.14068,0.94524,0.99476,1,0.995,0.89557,0.53612,0.46602,1.21441,0.000407576,0.000407576,0.000407576
869,2485.71,0.15086,0.14414,0.91554,0.9897,1,0.995,0.90418,0.49621,0.41867,1.12636,0.000407223,0.000407223,0.000407223
870,2488.57,0.14305,0.14021,0.92576,0.99637,1,0.995,0.90797,0.47911,0.37902,1.10099,0.000406869,0.000406869,0.000406869
871,2491.44,0.16464,0.13847,0.94456,0.99545,1,0.995,0.91961,0.48647,0.34909,1.10401,0.000406516,0.000406516,0.000406516
872,2494.32,0.17042,0.16075,0.91742,0.99582,1,0.995,0.9189,0.48664,0.31409,1.09583,0.000406162,0.000406162,0.000406162
873,2497.15,0.14674,0.1322,0.91458,0.99657,1,0.995,0.92341,0.50451,0.32218,1.09887,0.000405809,0.000405809,0.000405809
874,2500.06,0.17156,0.1455,0.94153,0.99656,1,0.995,0.92187,0.5,0.32225,1.07998,0.000405456,0.000405456,0.000405456
875,2502.95,0.16901,0.15936,0.93019,0.99621,1,0.995,0.92237,0.48077,0.31558,1.04134,0.000405102,0.000405102,0.000405102
876,2505.8,0.16734,0.14369,0.94114,0.99653,1,0.995,0.92804,0.48693,0.31889,1.05179,0.000404749,0.000404749,0.000404749
877,2508.67,0.15704,0.13899,0.95351,0.99756,1,0.995,0.91956,0.4947,0.32114,1.04276,0.000404395,0.000404395,0.000404395
878,2511.52,0.16487,0.14146,0.89497,0.99765,1,0.995,0.94073,0.47656,0.31579,1.00424,0.000404042,0.000404042,0.000404042
879,2514.37,0.14867,0.13525,0.92718,0.99767,1,0.995,0.94098,0.46392,0.31448,0.97466,0.000403688,0.000403688,0.000403688
880,2517.27,0.171,0.15123,0.93648,0.99766,1,0.995,0.93918,0.45483,0.30541,0.95136,0.000403335,0.000403335,0.000403335
881,2520.11,0.17378,0.14819,0.96272,0.99758,1,0.995,0.93382,0.45789,0.29279,0.94705,0.000402982,0.000402982,0.000402982
882,2522.98,0.14759,0.12831,0.91555,0.9975,1,0.995,0.92117,0.47344,0.29622,0.97132,0.000402628,0.000402628,0.000402628
883,2525.86,0.16524,0.14117,0.94336,0.99746,1,0.995,0.91071,0.50075,0.30826,1.02634,0.000402275,0.000402275,0.000402275
884,2528.71,0.15396,0.13185,0.90782,0.99698,1,0.995,0.91971,0.543,0.33337,1.08655,0.000401921,0.000401921,0.000401921
885,2531.58,0.17456,0.15538,0.94685,0.99717,1,0.995,0.92826,0.54107,0.32871,1.08336,0.000401568,0.000401568,0.000401568
886,2534.45,0.17513,0.15727,0.94622,0.99724,1,0.995,0.94106,0.52407,0.31663,1.07714,0.000401214,0.000401214,0.000401214
887,2537.33,0.16575,0.15828,0.92598,0.99772,1,0.995,0.92815,0.50819,0.3112,1.06667,0.000400861,0.000400861,0.000400861
888,2540.19,0.18724,0.17814,0.92141,0.99784,1,0.995,0.93246,0.484,0.30751,1.03638,0.000400508,0.000400508,0.000400508
889,2543.04,0.1527,0.14606,0.9324,0.99779,1,0.995,0.93245,0.45687,0.2861,0.99948,0.000400154,0.000400154,0.000400154
890,2545.94,0.16658,0.15145,0.93212,0.99766,1,0.995,0.92888,0.43513,0.24654,0.97206,0.000399801,0.000399801,0.000399801
891,2548.79,0.14439,0.14041,0.93352,0.99765,1,0.995,0.93369,0.42667,0.25279,0.96329,0.000399447,0.000399447,0.000399447
892,2551.64,0.144,0.14201,0.92825,0.99762,1,0.995,0.9379,0.42712,0.2436,0.97136,0.000399094,0.000399094,0.000399094
893,2554.52,0.14933,0.14599,0.94687,0.99754,1,0.995,0.94235,0.42151,0.24372,0.97633,0.00039874,0.00039874,0.00039874
894,2557.38,0.14864,0.12888,0.9263,0.99762,1,0.995,0.94108,0.42513,0.25421,0.98164,0.000398387,0.000398387,0.000398387
895,2560.24,0.15915,0.14168,0.93037,0.99772,1,0.995,0.94464,0.43296,0.25897,0.99268,0.000398034,0.000398034,0.000398034
896,2563.14,0.16673,0.14104,0.9257,0.9977,1,0.995,0.94084,0.44187,0.25357,1.00352,0.00039768,0.00039768,0.00039768
897,2566.01,0.15405,0.15141,0.93484,0.99775,1,0.995,0.93007,0.44901,0.25711,1.00742,0.000397327,0.000397327,0.000397327
898,2568.89,0.15243,0.11877,0.918,0.99781,1,0.995,0.92005,0.46505,0.26203,1.02834,0.000396973,0.000396973,0.000396973
899,2571.75,0.14749,0.16277,0.92926,0.99788,1,0.995,0.91614,0.51216,0.28198,1.09981,0.00039662,0.00039662,0.00039662
900,2574.6,0.16997,0.14107,0.94179,0.99789,1,0.995,0.90978,0.56982,0.34216,1.16384,0.000396266,0.000396266,0.000396266
901,2577.47,0.161,0.14658,0.93349,0.99786,1,0.995,0.91127,0.56113,0.34708,1.16848,0.000395913,0.000395913,0.000395913
902,2580.32,0.14537,0.13489,0.92079,0.99783,1,0.995,0.91432,0.53721,0.32191,1.14119,0.00039556,0.00039556,0.00039556
903,2583.22,0.15581,0.15189,0.92719,0.99784,1,0.995,0.90971,0.49813,0.29916,1.08443,0.000395206,0.000395206,0.000395206
904,2586.07,0.16396,0.13652,0.95405,0.99778,1,0.995,0.91413,0.47708,0.27543,1.07321,0.000394853,0.000394853,0.000394853
905,2588.92,0.15531,0.15699,0.93563,0.99774,1,0.995,0.913,0.47518,0.2785,1.07131,0.000394499,0.000394499,0.000394499
906,2591.77,0.16874,0.14768,0.93564,0.99773,1,0.995,0.91899,0.48096,0.28876,1.08842,0.000394146,0.000394146,0.000394146
907,2594.63,0.14845,0.14547,0.94001,0.99772,1,0.995,0.92286,0.47589,0.29863,1.07183,0.000393792,0.000393792,0.000393792
908,2597.52,0.15166,0.14763,0.93602,0.99782,1,0.995,0.9213,0.46462,0.30372,1.04321,0.000393439,0.000393439,0.000393439
909,2600.36,0.13225,0.12879,0.92334,0.99785,1,0.995,0.92652,0.46044,0.29812,1.01729,0.000393086,0.000393086,0.000393086
910,2603.22,0.15153,0.15302,0.91685,1,1,0.995,0.93449,0.45446,0.27618,1.00634,0.000392732,0.000392732,0.000392732
911,2606.06,0.16293,0.14607,0.94515,0.99783,1,0.995,0.92463,0.44041,0.25597,0.98251,0.000392379,0.000392379,0.000392379
912,2608.92,0.1523,0.13286,0.91185,0.99779,1,0.995,0.94066,0.42841,0.249,0.9621,0.000392025,0.000392025,0.000392025
913,2611.77,0.16029,0.15116,0.90428,0.99782,1,0.995,0.93919,0.41665,0.24421,0.94476,0.000391672,0.000391672,0.000391672
914,2614.63,0.15776,0.15055,0.93422,0.99783,1,0.995,0.94557,0.41551,0.23725,0.9412,0.000391318,0.000391318,0.000391318
915,2617.48,0.16518,0.16635,0.92927,0.99782,1,0.995,0.94493,0.41595,0.23602,0.94498,0.000390965,0.000390965,0.000390965
916,2620.32,0.16529,0.1454,0.93433,0.99777,1,0.995,0.94597,0.41974,0.25676,0.95154,0.000390612,0.000390612,0.000390612
917,2623.19,0.15672,0.14594,0.93447,0.99613,1,0.995,0.94265,0.42348,0.27896,0.95939,0.000390258,0.000390258,0.000390258
918,2626.04,0.15373,0.16825,0.9288,0.95936,1,0.995,0.948,0.41978,0.2999,0.96822,0.000389905,0.000389905,0.000389905
919,2628.92,0.15234,0.14932,0.93675,0.98988,1,0.995,0.94884,0.4131,0.28923,0.95984,0.000389551,0.000389551,0.000389551
920,2631.79,0.14626,0.12562,0.94029,0.9971,1,0.995,0.94762,0.41607,0.27637,0.96212,0.000389198,0.000389198,0.000389198
921,2634.67,0.16114,0.13549,0.93006,0.99768,1,0.995,0.94365,0.41725,0.27273,0.96628,0.000388844,0.000388844,0.000388844
922,2637.55,0.15206,0.13805,0.94,0.99771,1,0.995,0.94214,0.41527,0.25805,0.97176,0.000388491,0.000388491,0.000388491
923,2640.42,0.14302,0.14216,0.91532,0.99777,1,0.995,0.93372,0.41784,0.25053,0.98944,0.000388138,0.000388138,0.000388138
924,2643.28,0.15195,0.12319,0.94296,0.99783,1,0.995,0.93053,0.4292,0.25564,0.99524,0.000387784,0.000387784,0.000387784
925,2646.14,0.16198,0.13876,0.92621,0.99791,1,0.995,0.9327,0.43615,0.26559,0.99262,0.000387431,0.000387431,0.000387431
926,2649.02,0.13267,0.14586,0.9016,0.99784,1,0.995,0.93213,0.42918,0.26329,0.98784,0.000387077,0.000387077,0.000387077
927,2651.9,0.15711,0.13758,0.95673,0.99766,1,0.995,0.93525,0.41786,0.26165,0.9713,0.000386724,0.000386724,0.000386724
928,2654.76,0.14191,0.12921,0.92623,0.99761,1,0.995,0.93642,0.42142,0.26461,0.97946,0.00038637,0.00038637,0.00038637
929,2657.61,0.11947,0.12677,0.92513,0.99753,1,0.995,0.93082,0.45006,0.29908,1.01178,0.000386017,0.000386017,0.000386017
930,2660.48,0.15248,0.13732,0.93446,0.99694,1,0.995,0.90943,0.51719,0.3957,1.09117,0.000385664,0.000385664,0.000385664
931,2663.33,0.16054,0.1566,0.9285,0.9983,1,0.995,0.85951,0.65612,0.51796,1.26491,0.00038531,0.00038531,0.00038531
932,2666.23,0.16703,0.14671,0.9088,0.9987,1,0.995,0.82143,0.72343,0.54686,1.34459,0.000384957,0.000384957,0.000384957
933,2669.08,0.16276,0.14957,0.95564,0.99676,1,0.995,0.87366,0.65065,0.49202,1.25199,0.000384603,0.000384603,0.000384603
934,2671.94,0.15576,0.17753,0.92237,0.99615,1,0.995,0.89506,0.55476,0.37461,1.13428,0.00038425,0.00038425,0.00038425
